Transaction_ID,User_ID,Transaction_Date,Amount_USD,Transaction_Type,Product,Round_Up
6032,1466,2026-04-10,117.57,One-Time Deposit,Invest,0.0
6033,1025,2026-04-30,0.49,Round-Up,Banking,0.51
6034,1447,2025-10-12,159.51,Recurring Deposit,Banking,0.0
6035,1053,2025-09-25,170.41,One-Time Deposit,Invest,0.0
6036,1486,2026-01-27,132.77,One-Time Deposit,Banking,0.0
6037,1314,2026-03-07,-173.88,Withdrawal,Banking,0.0
6038,1211,2026-05-01,-84.28,Withdrawal,Invest,0.0
6039,1260,2026-01-16,0.31,Round-Up,Banking,0.69
6040,1315,2025-12-27,1.88,Round-Up,Banking,0.12
6041,1180,2025-06-24,0.35,Round-Up,Banking,0.65
6042,1361,2026-04-20,0.77,Round-Up,Banking,0.23
6043,1239,2026-04-29,0.54,Round-Up,Invest,0.46
6044,1260,2025-12-22,0.53,Round-Up,Banking,0.47
6045,1025,2026-04-05,-151.62,Withdrawal,Banking,0.0
6046,1302,2026-02-24,12.22,Recurring Deposit,Banking,0.0
6047,1434,2026-01-08,247.47,One-Time Deposit,Banking,0.0
6048,1226,2025-09-11,180.5,One-Time Deposit,Banking,0.0
6049,1192,2025-10-03,1.27,Round-Up,Banking,0.73
6050,1187,2025-10-22,0.3,Round-Up,Invest,0.7
6051,1364,2025-11-28,0.37,Round-Up,Invest,0.63
6052,1310,2025-10-29,169.69,Recurring Deposit,Banking,0.0
6053,1095,2026-04-01,2.94,Round-Up,Banking,0.06
6054,1422,2025-06-09,61.22,Recurring Deposit,Banking,0.0
6055,1293,2026-03-15,98.09,One-Time Deposit,Banking,0.0
6056,1335,2025-11-07,1.34,Round-Up,Invest,0.66
6057,1025,2026-03-29,1.31,Round-Up,Banking,0.69
6058,1138,2026-01-15,163.07,One-Time Deposit,Invest,0.0
6059,1416,2026-03-01,-216.5,Withdrawal,Banking,0.0
6060,1334,2025-11-20,58.6,Recurring Deposit,Invest,0.0
6061,1428,2026-03-14,2.59,Round-Up,Banking,0.41
6062,1435,2026-03-06,29.77,One-Time Deposit,Invest,0.0
6063,1500,2025-12-27,1.32,Round-Up,Invest,0.68
6064,1133,2026-03-15,-148.07,Withdrawal,Invest,0.0
6065,1098,2026-04-09,57.98,Recurring Deposit,Banking,0.0
6066,1309,2025-12-29,100.96,One-Time Deposit,Banking,0.0
6067,1239,2026-03-17,1.29,Round-Up,Invest,0.71
6068,1302,2026-04-01,41.36,One-Time Deposit,Banking,0.0
6069,1479,2026-04-22,2.06,Round-Up,Banking,0.94
6070,1385,2026-02-14,2.32,Round-Up,Banking,0.68
6071,1400,2026-02-05,2.22,Round-Up,Banking,0.78
6072,1309,2025-10-22,-182.66,Withdrawal,Banking,0.0
6073,1021,2025-07-12,207.58,One-Time Deposit,Invest,0.0
6074,1368,2026-05-02,2.55,Round-Up,Invest,0.45
6075,1428,2026-03-03,58.46,Recurring Deposit,Banking,0.0
6076,1192,2026-02-20,0.59,Round-Up,Banking,0.41
6077,1398,2026-05-02,0.95,Round-Up,Banking,0.05
6078,1408,2025-11-10,1.36,Round-Up,Invest,0.64
6079,1270,2025-09-13,84.01,One-Time Deposit,Banking,0.0
6080,1190,2026-04-11,102.64,One-Time Deposit,Invest,0.0
6081,1123,2026-04-13,208.11,One-Time Deposit,Invest,0.0
6082,1041,2026-03-03,108.36,Recurring Deposit,Invest,0.0
6083,1196,2026-04-01,1.78,Round-Up,Invest,0.22
6084,1241,2025-08-06,249.17,Recurring Deposit,Invest,0.0
6085,1450,2025-08-27,0.34,Round-Up,Banking,0.66
6086,1218,2026-03-16,168.26,Recurring Deposit,Banking,0.0
6087,1035,2026-01-14,101.01,Recurring Deposit,Banking,0.0
6088,1340,2025-10-20,21.42,Recurring Deposit,Banking,0.0
6089,1444,2025-11-25,145.42,One-Time Deposit,Banking,0.0
6090,1044,2026-04-15,93.62,Recurring Deposit,Invest,0.0
6091,1117,2026-04-09,0.43,Round-Up,Invest,0.57
6092,1398,2026-04-13,173.49,Recurring Deposit,Banking,0.0
6093,1113,2026-04-14,3.0,Round-Up,Banking,0.0
6094,1272,2026-05-03,2.55,Round-Up,Invest,0.45
6095,1231,2026-02-12,102.55,One-Time Deposit,Invest,0.0
6096,1214,2025-11-26,41.96,Recurring Deposit,Invest,0.0
6097,1192,2025-09-27,1.27,Round-Up,Banking,0.73
6098,1060,2025-10-15,-238.0,Withdrawal,Banking,0.0
6099,1126,2026-04-25,-201.37,Withdrawal,Invest,0.0
6100,1307,2026-02-08,55.41,One-Time Deposit,Banking,0.0
6101,1075,2025-12-30,100.87,One-Time Deposit,Invest,0.0
6102,1338,2026-03-14,232.31,Recurring Deposit,Invest,0.0
6103,1218,2026-03-12,0.37,Round-Up,Banking,0.63
6104,1070,2026-04-21,67.22,One-Time Deposit,Invest,0.0
6105,1030,2025-09-16,-69.24,Withdrawal,Invest,0.0
6106,1049,2025-10-13,-144.88,Withdrawal,Banking,0.0
6107,1234,2026-04-27,-105.63,Withdrawal,Banking,0.0
6108,1454,2025-12-28,1.15,Round-Up,Banking,0.85
6109,1116,2026-04-29,2.43,Round-Up,Invest,0.57
6110,1065,2026-03-08,1.63,Round-Up,Banking,0.37
6111,1335,2025-11-19,0.04,Round-Up,Banking,0.96
6112,1018,2026-03-04,1.41,Round-Up,Invest,0.59
6113,1307,2025-12-02,0.88,Round-Up,Banking,0.12
6114,1307,2025-10-20,21.54,One-Time Deposit,Banking,0.0
6115,1168,2025-05-27,161.61,Recurring Deposit,Invest,0.0
6116,1373,2025-10-22,110.67,Recurring Deposit,Banking,0.0
6117,1086,2025-11-08,105.72,Recurring Deposit,Invest,0.0
6118,1216,2025-10-07,2.05,Round-Up,Invest,0.95
6119,1352,2026-01-07,2.55,Round-Up,Banking,0.45
6120,1410,2025-10-21,8.68,Recurring Deposit,Banking,0.0
6121,1168,2025-05-29,35.68,One-Time Deposit,Invest,0.0
6122,1002,2025-10-31,62.95,One-Time Deposit,Banking,0.0
6123,1027,2025-11-05,0.14,Round-Up,Invest,0.86
6124,1178,2026-04-24,1.5,Round-Up,Invest,0.5
6125,1369,2025-11-03,190.62,One-Time Deposit,Banking,0.0
6126,1299,2026-01-28,186.45,Recurring Deposit,Invest,0.0
6127,1317,2026-03-28,-214.03,Withdrawal,Banking,0.0
6128,1241,2026-02-02,97.32,One-Time Deposit,Invest,0.0
6129,1495,2025-11-27,89.54,One-Time Deposit,Banking,0.0
6130,1152,2026-04-11,208.6,Recurring Deposit,Invest,0.0
6131,1312,2026-04-06,63.21,One-Time Deposit,Invest,0.0
6132,1257,2025-12-24,117.99,One-Time Deposit,Banking,0.0
6133,1088,2026-04-13,-52.61,Withdrawal,Banking,0.0
6134,1118,2025-09-05,228.89,Recurring Deposit,Banking,0.0
6135,1422,2026-01-05,-104.91,Withdrawal,Banking,0.0
6136,1424,2025-10-01,2.08,Round-Up,Invest,0.92
6137,1084,2025-11-17,174.54,One-Time Deposit,Banking,0.0
6138,1262,2025-12-27,64.94,Recurring Deposit,Banking,0.0
6139,1497,2025-12-03,2.29,Round-Up,Banking,0.71
6140,1020,2026-03-03,95.07,Recurring Deposit,Banking,0.0
6141,1425,2025-08-09,2.89,Round-Up,Banking,0.11
6142,1021,2026-02-27,89.59,Recurring Deposit,Invest,0.0
6143,1477,2025-08-10,202.78,One-Time Deposit,Banking,0.0
6144,1329,2026-03-31,1.15,Round-Up,Invest,0.85
6145,1043,2025-11-27,198.04,One-Time Deposit,Invest,0.0
6146,1383,2025-12-05,212.88,Recurring Deposit,Banking,0.0
6147,1361,2026-04-27,29.96,One-Time Deposit,Banking,0.0
6148,1261,2026-04-28,0.61,Round-Up,Invest,0.39
6149,1234,2026-05-02,157.95,Recurring Deposit,Banking,0.0
6150,1223,2026-02-22,217.96,One-Time Deposit,Invest,0.0
6151,1364,2025-10-01,172.69,One-Time Deposit,Invest,0.0
6152,1163,2026-05-01,0.71,Round-Up,Banking,0.29
6153,1451,2025-10-22,-154.34,Withdrawal,Banking,0.0
6154,1028,2026-02-14,0.85,Round-Up,Banking,0.15
6155,1104,2025-10-26,175.45,One-Time Deposit,Invest,0.0
6156,1064,2025-12-02,105.21,Recurring Deposit,Banking,0.0
6157,1299,2026-02-07,2.61,Round-Up,Invest,0.39
6158,1002,2025-10-05,244.91,One-Time Deposit,Banking,0.0
6159,1397,2026-03-13,2.06,Round-Up,Banking,0.94
6160,1492,2026-02-22,223.92,Recurring Deposit,Invest,0.0
6161,1127,2025-12-22,198.26,One-Time Deposit,Invest,0.0
6162,1134,2026-04-10,174.54,Recurring Deposit,Banking,0.0
6163,1275,2026-01-08,165.49,Recurring Deposit,Invest,0.0
6164,1434,2026-02-02,30.99,One-Time Deposit,Banking,0.0
6165,1004,2026-04-23,225.64,Recurring Deposit,Banking,0.0
6166,1140,2026-02-14,220.88,One-Time Deposit,Banking,0.0
6167,1103,2026-02-22,2.1,Round-Up,Invest,0.9
6168,1050,2026-03-24,232.19,One-Time Deposit,Invest,0.0
6169,1010,2026-04-22,-140.51,Withdrawal,Banking,0.0
6170,1032,2025-11-10,2.03,Round-Up,Invest,0.97
6171,1109,2026-02-11,1.62,Round-Up,Invest,0.38
6172,1012,2026-03-19,1.89,Round-Up,Banking,0.11
6173,1101,2025-06-20,1.79,Round-Up,Invest,0.21
6174,1015,2025-09-09,2.0,Round-Up,Invest,0.0
6175,1390,2025-09-06,160.9,One-Time Deposit,Invest,0.0
6176,1445,2026-03-26,181.42,One-Time Deposit,Invest,0.0
6177,1449,2026-01-09,158.04,One-Time Deposit,Banking,0.0
6178,1171,2025-12-31,1.34,Round-Up,Invest,0.66
6179,1059,2026-03-20,78.53,One-Time Deposit,Banking,0.0
6180,1447,2026-01-27,162.74,Recurring Deposit,Banking,0.0
6181,1159,2026-05-01,-227.57,Withdrawal,Banking,0.0
6182,1035,2025-11-25,6.69,One-Time Deposit,Banking,0.0
6183,1045,2026-02-28,0.65,Round-Up,Banking,0.35
6184,1219,2025-12-17,-34.34,Withdrawal,Invest,0.0
6185,1230,2026-03-17,231.19,Recurring Deposit,Invest,0.0
6186,1386,2025-06-06,2.13,Round-Up,Invest,0.87
6187,1097,2026-04-28,1.25,Round-Up,Banking,0.75
6188,1395,2026-04-16,2.67,Round-Up,Invest,0.33
6189,1101,2025-07-08,2.95,Round-Up,Invest,0.05
6190,1139,2026-04-09,2.01,Round-Up,Invest,0.99
6191,1478,2026-04-18,-44.43,Withdrawal,Banking,0.0
6192,1147,2026-01-03,98.43,One-Time Deposit,Banking,0.0
6193,1198,2026-02-10,119.24,Recurring Deposit,Invest,0.0
6194,1109,2026-04-10,78.12,Recurring Deposit,Banking,0.0
6195,1323,2025-11-26,95.96,Recurring Deposit,Banking,0.0
6196,1161,2026-03-22,24.14,Recurring Deposit,Invest,0.0
6197,1228,2026-02-10,-53.51,Withdrawal,Banking,0.0
6198,1404,2025-10-24,1.63,Round-Up,Banking,0.37
6199,1115,2026-04-01,-199.99,Withdrawal,Banking,0.0
6200,1452,2025-11-01,49.71,Recurring Deposit,Banking,0.0
6201,1105,2025-12-01,2.68,Round-Up,Invest,0.32
6202,1107,2026-02-07,20.91,Recurring Deposit,Invest,0.0
6203,1321,2025-12-15,141.49,Recurring Deposit,Banking,0.0
6204,1059,2026-03-01,-154.76,Withdrawal,Banking,0.0
6205,1432,2026-02-06,1.17,Round-Up,Banking,0.83
6206,1249,2026-03-13,205.68,One-Time Deposit,Banking,0.0
6207,1122,2026-05-03,2.56,Round-Up,Banking,0.44
6208,1296,2025-12-11,1.8,Round-Up,Banking,0.2
6209,1472,2026-03-19,0.83,Round-Up,Banking,0.17
6210,1211,2026-05-01,242.4,One-Time Deposit,Invest,0.0
6211,1404,2025-08-09,169.94,Recurring Deposit,Banking,0.0
6212,1055,2025-12-31,1.07,Round-Up,Banking,0.93
6213,1101,2025-07-18,38.51,One-Time Deposit,Banking,0.0
6214,1410,2025-11-02,1.63,Round-Up,Banking,0.37
6215,1190,2026-04-27,0.91,Round-Up,Banking,0.09
6216,1141,2026-03-09,201.9,One-Time Deposit,Banking,0.0
6217,1418,2025-09-01,0.96,Round-Up,Banking,0.04
6218,1439,2025-11-11,155.09,One-Time Deposit,Banking,0.0
6219,1080,2025-08-08,0.17,Round-Up,Invest,0.83
6220,1383,2025-11-05,2.98,Round-Up,Banking,0.02
6221,1348,2026-03-16,149.4,One-Time Deposit,Invest,0.0
6222,1418,2025-08-28,180.66,One-Time Deposit,Banking,0.0
6223,1281,2026-03-04,1.63,Round-Up,Banking,0.37
6224,1137,2026-04-19,128.71,One-Time Deposit,Banking,0.0
6225,1292,2026-05-03,210.72,Recurring Deposit,Invest,0.0
6226,1158,2026-03-25,41.43,Recurring Deposit,Banking,0.0
6227,1264,2025-12-30,0.43,Round-Up,Invest,0.57
6228,1176,2025-12-04,90.36,One-Time Deposit,Banking,0.0
6229,1404,2026-04-23,177.18,Recurring Deposit,Banking,0.0
6230,1144,2026-04-05,1.72,Round-Up,Invest,0.28
6231,1269,2026-05-03,169.27,Recurring Deposit,Banking,0.0
6232,1267,2025-09-26,-30.21,Withdrawal,Invest,0.0
6233,1428,2026-04-30,20.87,Recurring Deposit,Banking,0.0
6234,1010,2026-04-25,182.53,Recurring Deposit,Invest,0.0
6235,1192,2025-10-08,161.88,Recurring Deposit,Banking,0.0
6236,1015,2025-12-21,224.26,One-Time Deposit,Invest,0.0
6237,1386,2026-04-15,132.32,Recurring Deposit,Banking,0.0
6238,1373,2025-07-21,134.86,Recurring Deposit,Banking,0.0
6239,1174,2026-01-27,178.22,Recurring Deposit,Invest,0.0
6240,1012,2026-04-20,0.02,Round-Up,Banking,0.98
6241,1189,2025-12-07,0.85,Round-Up,Banking,0.15
6242,1469,2026-03-11,61.36,Recurring Deposit,Invest,0.0
6243,1150,2026-02-07,2.71,Round-Up,Invest,0.29
6244,1377,2026-04-15,87.24,Recurring Deposit,Banking,0.0
6245,1123,2026-01-29,-236.15,Withdrawal,Invest,0.0
6246,1402,2026-05-03,202.19,Recurring Deposit,Invest,0.0
6247,1203,2026-04-29,-234.31,Withdrawal,Invest,0.0
6248,1307,2025-10-28,249.66,Recurring Deposit,Banking,0.0
6249,1029,2026-05-04,0.33,Round-Up,Invest,0.67
6250,1011,2025-07-27,60.63,Recurring Deposit,Banking,0.0
6251,1489,2026-05-01,1.91,Round-Up,Invest,0.09
6252,1094,2026-04-25,0.32,Round-Up,Banking,0.68
6253,1063,2025-08-24,1.56,Round-Up,Banking,0.44
6254,1015,2025-09-13,1.74,Round-Up,Invest,0.26
6255,1001,2026-04-01,2.23,Round-Up,Invest,0.77
6256,1037,2026-04-05,0.71,Round-Up,Banking,0.29
6257,1378,2026-05-04,99.81,One-Time Deposit,Invest,0.0
6258,1499,2025-12-25,91.16,Recurring Deposit,Banking,0.0
6259,1424,2026-05-04,2.95,Round-Up,Invest,0.05
6260,1488,2025-09-27,0.66,Round-Up,Banking,0.34
6261,1481,2026-01-13,243.18,Recurring Deposit,Invest,0.0
6262,1463,2025-09-17,7.02,Recurring Deposit,Banking,0.0
6263,1360,2026-02-07,-236.67,Withdrawal,Banking,0.0
6264,1070,2026-03-15,0.28,Round-Up,Invest,0.72
6265,1080,2025-10-31,177.1,Recurring Deposit,Invest,0.0
6266,1067,2026-04-23,50.85,One-Time Deposit,Banking,0.0
6267,1220,2026-05-03,165.28,One-Time Deposit,Invest,0.0
6268,1256,2025-12-10,2.94,Round-Up,Invest,0.06
6269,1392,2026-03-25,0.32,Round-Up,Banking,0.68
6270,1155,2026-03-02,1.69,Round-Up,Invest,0.31
6271,1043,2025-11-17,0.03,Round-Up,Banking,0.97
6272,1345,2026-04-30,44.62,One-Time Deposit,Banking,0.0
6273,1239,2026-03-07,32.11,Recurring Deposit,Invest,0.0
6274,1068,2025-09-27,171.19,Recurring Deposit,Banking,0.0
6275,1317,2026-01-14,57.39,One-Time Deposit,Banking,0.0
6276,1355,2025-12-19,168.42,One-Time Deposit,Banking,0.0
6277,1344,2026-01-28,0.33,Round-Up,Banking,0.67
6278,1369,2025-08-16,-164.75,Withdrawal,Invest,0.0
6279,1486,2026-05-03,34.24,One-Time Deposit,Banking,0.0
6280,1374,2026-03-06,2.91,Round-Up,Banking,0.09
6281,1441,2025-10-16,1.78,Round-Up,Invest,0.22
6282,1482,2026-02-07,89.13,One-Time Deposit,Invest,0.0
6283,1289,2026-03-08,83.04,One-Time Deposit,Invest,0.0
6284,1299,2026-02-14,0.44,Round-Up,Invest,0.56
6285,1060,2026-02-21,186.91,Recurring Deposit,Banking,0.0
6286,1041,2026-02-20,37.79,Recurring Deposit,Invest,0.0
6287,1351,2026-04-27,121.62,Recurring Deposit,Invest,0.0
6288,1103,2026-04-14,1.71,Round-Up,Invest,0.29
6289,1081,2026-04-11,1.68,Round-Up,Banking,0.32
6290,1274,2026-03-21,-244.62,Withdrawal,Banking,0.0
6291,1016,2026-02-24,83.29,Recurring Deposit,Invest,0.0
6292,1069,2026-01-22,2.4,Round-Up,Invest,0.6
6293,1299,2026-02-24,2.18,Round-Up,Invest,0.82
6294,1083,2025-10-02,0.25,Round-Up,Banking,0.75
6295,1064,2025-12-15,0.39,Round-Up,Banking,0.61
6296,1254,2025-09-16,166.8,Recurring Deposit,Invest,0.0
6297,1229,2026-04-25,-86.86,Withdrawal,Invest,0.0
6298,1048,2026-01-12,2.99,Round-Up,Banking,0.01
6299,1424,2025-07-14,0.77,Round-Up,Invest,0.23
6300,1136,2026-04-12,176.55,Recurring Deposit,Banking,0.0
6301,1424,2025-07-01,0.72,Round-Up,Invest,0.28
6302,1058,2025-08-06,-129.66,Withdrawal,Banking,0.0
6303,1293,2025-11-20,177.66,Recurring Deposit,Banking,0.0
6304,1025,2026-04-03,-117.94,Withdrawal,Banking,0.0
6305,1083,2025-11-08,0.22,Round-Up,Banking,0.78
6306,1199,2026-04-13,2.08,Round-Up,Invest,0.92
6307,1172,2025-06-06,65.27,One-Time Deposit,Banking,0.0
6308,1189,2026-01-22,20.49,One-Time Deposit,Banking,0.0
6309,1387,2025-12-26,2.64,Round-Up,Invest,0.36
6310,1024,2026-02-21,-95.01,Withdrawal,Invest,0.0
6311,1404,2026-02-26,27.91,Recurring Deposit,Banking,0.0
6312,1071,2025-07-19,205.89,Recurring Deposit,Invest,0.0
6313,1308,2026-04-16,1.37,Round-Up,Invest,0.63
6314,1282,2026-04-22,115.79,Recurring Deposit,Invest,0.0
6315,1407,2026-04-27,65.62,Recurring Deposit,Banking,0.0
6316,1370,2025-07-08,0.08,Round-Up,Banking,0.92
6317,1301,2025-10-24,-117.3,Withdrawal,Invest,0.0
6318,1110,2026-05-03,0.93,Round-Up,Invest,0.07
6319,1265,2026-04-14,1.52,Round-Up,Invest,0.48
6320,1303,2026-04-29,1.68,Round-Up,Banking,0.32
6321,1220,2026-04-06,240.61,Recurring Deposit,Invest,0.0
6322,1135,2026-04-13,161.09,One-Time Deposit,Banking,0.0
6323,1318,2026-01-09,2.27,Round-Up,Banking,0.73
6324,1151,2026-05-01,0.81,Round-Up,Invest,0.19
6325,1258,2025-07-23,1.16,Round-Up,Banking,0.84
6326,1078,2025-10-14,0.81,Round-Up,Banking,0.19
6327,1163,2026-04-16,218.6,One-Time Deposit,Banking,0.0
6328,1079,2026-01-08,2.18,Round-Up,Banking,0.82
6329,1278,2026-02-03,2.61,Round-Up,Invest,0.39
6330,1308,2026-04-23,238.24,Recurring Deposit,Invest,0.0
6331,1120,2026-04-19,127.8,One-Time Deposit,Banking,0.0
6332,1328,2026-03-20,153.23,Recurring Deposit,Banking,0.0
6333,1168,2025-08-21,0.49,Round-Up,Invest,0.51
6334,1253,2026-04-30,1.6,Round-Up,Banking,0.4
6335,1475,2026-04-24,206.63,One-Time Deposit,Banking,0.0
6336,1308,2026-04-18,1.08,Round-Up,Invest,0.92
6337,1182,2026-04-21,2.88,Round-Up,Invest,0.12
6338,1306,2025-12-29,197.03,Recurring Deposit,Invest,0.0
6339,1026,2025-11-11,-176.61,Withdrawal,Banking,0.0
6340,1263,2026-02-19,0.55,Round-Up,Invest,0.45
6341,1416,2026-04-12,2.74,Round-Up,Banking,0.26
6342,1372,2025-07-06,-113.3,Withdrawal,Invest,0.0
6343,1087,2025-07-25,2.85,Round-Up,Banking,0.15
6344,1335,2025-09-19,233.83,One-Time Deposit,Banking,0.0
6345,1335,2025-11-22,-61.22,Withdrawal,Banking,0.0
6346,1295,2026-01-29,-146.9,Withdrawal,Invest,0.0
6347,1256,2026-01-14,202.06,One-Time Deposit,Banking,0.0
6348,1206,2025-09-26,2.01,Round-Up,Banking,0.99
6349,1355,2026-01-20,2.92,Round-Up,Banking,0.08
6350,1398,2026-04-06,9.58,Recurring Deposit,Banking,0.0
6351,1325,2025-08-26,-182.35,Withdrawal,Banking,0.0
6352,1403,2026-04-17,194.44,One-Time Deposit,Banking,0.0
6353,1466,2026-04-12,182.1,Recurring Deposit,Invest,0.0
6354,1447,2026-03-20,192.62,Recurring Deposit,Banking,0.0
6355,1210,2025-08-22,110.57,Recurring Deposit,Banking,0.0
6356,1230,2026-01-17,248.47,Recurring Deposit,Invest,0.0
6357,1319,2025-09-09,193.84,Recurring Deposit,Banking,0.0
6358,1179,2025-11-02,146.78,One-Time Deposit,Invest,0.0
6359,1281,2026-04-02,0.79,Round-Up,Banking,0.21
6360,1277,2026-04-02,227.51,Recurring Deposit,Invest,0.0
6361,1448,2026-01-26,204.57,One-Time Deposit,Invest,0.0
6362,1114,2026-04-29,0.77,Round-Up,Banking,0.23
6363,1095,2026-05-01,134.14,Recurring Deposit,Banking,0.0
6364,1169,2026-03-06,85.53,Recurring Deposit,Invest,0.0
6365,1207,2025-08-03,-66.47,Withdrawal,Banking,0.0
6366,1160,2025-11-29,2.66,Round-Up,Banking,0.34
6367,1423,2025-08-30,146.56,One-Time Deposit,Invest,0.0
6368,1370,2025-07-13,0.21,Round-Up,Banking,0.79
6369,1145,2026-01-25,-231.04,Withdrawal,Banking,0.0
6370,1474,2026-05-03,1.51,Round-Up,Banking,0.49
6371,1163,2026-04-23,133.99,Recurring Deposit,Invest,0.0
6372,1083,2025-07-21,111.73,Recurring Deposit,Banking,0.0
6373,1270,2025-11-26,0.87,Round-Up,Banking,0.13
6374,1390,2025-11-03,-221.19,Withdrawal,Invest,0.0
6375,1001,2026-04-30,82.66,Recurring Deposit,Banking,0.0
6376,1010,2026-04-26,1.01,Round-Up,Invest,0.99
6377,1071,2025-08-31,2.48,Round-Up,Invest,0.52
6378,1378,2026-05-01,2.19,Round-Up,Invest,0.81
6379,1176,2026-03-27,1.19,Round-Up,Banking,0.81
6380,1396,2026-01-13,49.45,Recurring Deposit,Banking,0.0
6381,1300,2026-05-01,-73.75,Withdrawal,Invest,0.0
6382,1232,2026-01-05,1.62,Round-Up,Invest,0.38
6383,1215,2026-01-22,198.39,One-Time Deposit,Invest,0.0
6384,1312,2026-04-09,110.84,One-Time Deposit,Invest,0.0
6385,1177,2026-04-30,0.58,Round-Up,Invest,0.42
6386,1386,2026-04-11,0.15,Round-Up,Banking,0.85
6387,1172,2025-05-17,0.99,Round-Up,Banking,0.01
6388,1259,2025-11-05,108.72,One-Time Deposit,Banking,0.0
6389,1249,2025-08-31,35.72,Recurring Deposit,Banking,0.0
6390,1148,2025-12-02,170.24,Recurring Deposit,Banking,0.0
6391,1106,2026-03-18,2.86,Round-Up,Invest,0.14
6392,1409,2026-04-15,129.71,Recurring Deposit,Invest,0.0
6393,1089,2026-04-25,80.02,Recurring Deposit,Banking,0.0
6394,1036,2025-11-02,233.26,Recurring Deposit,Banking,0.0
6395,1252,2026-03-03,2.9,Round-Up,Banking,0.1
6396,1251,2026-05-01,107.88,Recurring Deposit,Banking,0.0
6397,1195,2026-02-27,240.08,Recurring Deposit,Invest,0.0
6398,1267,2025-07-26,0.67,Round-Up,Invest,0.33
6399,1233,2025-09-03,0.74,Round-Up,Invest,0.26
6400,1024,2026-03-04,-82.6,Withdrawal,Invest,0.0
6401,1470,2025-09-25,32.12,Recurring Deposit,Banking,0.0
6402,1133,2026-01-29,-158.75,Withdrawal,Invest,0.0
6403,1438,2026-03-23,229.43,Recurring Deposit,Banking,0.0
6404,1441,2025-11-19,115.88,One-Time Deposit,Invest,0.0
6405,1489,2026-05-01,0.21,Round-Up,Invest,0.79
6406,1033,2026-02-16,0.17,Round-Up,Invest,0.83
6407,1092,2026-03-11,-106.7,Withdrawal,Banking,0.0
6408,1100,2026-02-06,2.66,Round-Up,Invest,0.34
6409,1143,2026-03-23,1.59,Round-Up,Banking,0.41
6410,1487,2026-04-20,97.62,Recurring Deposit,Invest,0.0
6411,1156,2025-12-31,113.37,Recurring Deposit,Invest,0.0
6412,1171,2026-05-01,0.24,Round-Up,Invest,0.76
6413,1125,2026-02-22,0.61,Round-Up,Banking,0.39
6414,1126,2026-02-03,160.61,One-Time Deposit,Invest,0.0
6415,1197,2026-02-15,1.34,Round-Up,Invest,0.66
6416,1415,2025-09-05,66.88,Recurring Deposit,Banking,0.0
6417,1272,2026-04-28,1.26,Round-Up,Invest,0.74
6418,1196,2026-04-23,191.77,Recurring Deposit,Invest,0.0
6419,1171,2026-03-01,118.22,Recurring Deposit,Invest,0.0
6420,1247,2025-10-10,87.1,Recurring Deposit,Banking,0.0
6421,1247,2026-04-11,0.85,Round-Up,Banking,0.15
6422,1380,2025-12-23,38.27,One-Time Deposit,Banking,0.0
6423,1122,2026-04-14,2.1,Round-Up,Banking,0.9
6424,1074,2025-12-31,1.9,Round-Up,Invest,0.1
6425,1406,2025-12-17,174.11,Recurring Deposit,Banking,0.0
6426,1180,2025-05-30,234.18,One-Time Deposit,Banking,0.0
6427,1485,2026-03-23,183.41,Recurring Deposit,Banking,0.0
6428,1130,2026-03-23,0.65,Round-Up,Invest,0.35
6429,1264,2026-03-08,1.36,Round-Up,Invest,0.64
6430,1128,2026-01-26,-100.82,Withdrawal,Banking,0.0
6431,1394,2026-03-02,12.55,One-Time Deposit,Invest,0.0
6432,1127,2025-07-25,228.81,One-Time Deposit,Invest,0.0
6433,1409,2026-01-10,23.02,One-Time Deposit,Banking,0.0
6434,1072,2026-01-08,1.59,Round-Up,Banking,0.41
6435,1123,2026-04-25,183.89,Recurring Deposit,Invest,0.0
6436,1328,2026-04-08,0.23,Round-Up,Banking,0.77
6437,1178,2026-04-19,140.57,One-Time Deposit,Invest,0.0
6438,1108,2026-04-24,182.69,One-Time Deposit,Invest,0.0
6439,1179,2025-12-28,-79.17,Withdrawal,Invest,0.0
6440,1488,2025-10-03,187.67,One-Time Deposit,Banking,0.0
6441,1053,2026-03-20,1.92,Round-Up,Invest,0.08
6442,1105,2026-03-18,226.2,One-Time Deposit,Invest,0.0
6443,1015,2026-01-12,1.79,Round-Up,Invest,0.21
6444,1063,2025-05-22,1.42,Round-Up,Banking,0.58
6445,1192,2026-01-17,0.84,Round-Up,Banking,0.16
6446,1190,2026-04-22,195.08,One-Time Deposit,Banking,0.0
6447,1396,2025-12-24,0.27,Round-Up,Banking,0.73
6448,1200,2025-11-13,56.63,One-Time Deposit,Banking,0.0
6449,1437,2026-05-03,-40.34,Withdrawal,Invest,0.0
6450,1371,2025-08-05,79.47,Recurring Deposit,Banking,0.0
6451,1344,2026-02-03,0.34,Round-Up,Invest,0.66
6452,1073,2025-07-18,0.22,Round-Up,Invest,0.78
6453,1056,2025-10-26,110.14,Recurring Deposit,Banking,0.0
6454,1423,2025-07-12,167.46,Recurring Deposit,Invest,0.0
6455,1087,2026-03-07,0.82,Round-Up,Invest,0.18
6456,1064,2025-11-16,236.85,Recurring Deposit,Banking,0.0
6457,1229,2026-01-11,68.94,One-Time Deposit,Invest,0.0
