Event_ID,User_ID,Event_Date,Event_Type,Platform,Session_Duration_Sec
8717,1072,2026-05-01,Login,Web,139
8718,1476,2026-03-10,View_Portfolio,Android,412
8719,1370,2025-06-27,Deposit,Android,311
8720,1349,2026-04-21,Login,Android,370
8721,1463,2026-02-15,Login,iOS,348
8722,1167,2025-11-12,Login,iOS,258
8723,1072,2026-01-15,Deposit,iOS,93
8724,1348,2026-02-08,Withdrawal,Android,257
8725,1353,2026-02-19,Login,iOS,195
8726,1011,2025-07-31,Login,iOS,430
8727,1298,2025-11-26,Withdrawal,Android,479
8728,1229,2025-10-23,Withdrawal,iOS,213
8729,1126,2026-04-16,Login,iOS,149
8730,1153,2025-09-23,Login,Android,488
8731,1162,2025-11-16,View_Portfolio,iOS,126
8732,1278,2026-01-10,Withdrawal,iOS,365
8733,1386,2026-02-05,Login,iOS,163
8734,1179,2025-10-31,Login,Android,229
8735,1144,2026-04-27,View_Statement,iOS,10
8736,1139,2026-04-26,Deposit,Web,147
8737,1206,2025-09-20,Withdrawal,iOS,224
8738,1096,2026-02-28,Login,iOS,428
8739,1214,2026-02-27,View_Portfolio,iOS,574
8740,1069,2026-03-12,Deposit,Android,390
8741,1356,2026-04-07,Login,Web,523
8742,1471,2026-03-11,Login,iOS,413
8743,1318,2025-09-07,Login,iOS,178
8744,1019,2026-03-20,View_Portfolio,iOS,38
8745,1413,2026-02-11,Withdrawal,Web,49
8746,1426,2025-12-17,Deposit,iOS,137
8747,1407,2026-04-25,Deposit,Android,444
8748,1316,2026-04-19,Deposit,iOS,574
8749,1457,2026-01-11,Login,Android,333
8750,1402,2026-02-23,Login,Web,259
8751,1351,2026-02-23,Login,Android,305
8752,1101,2025-07-22,Login,Web,238
8753,1081,2026-01-23,View_Statement,Android,158
8754,1183,2026-04-21,Login,Web,472
8755,1018,2025-09-14,Deposit,Android,298
8756,1155,2026-04-07,View_Portfolio,Android,250
8757,1341,2026-02-18,Deposit,Android,213
8758,1129,2025-09-03,Deposit,iOS,205
8759,1480,2026-02-19,Login,iOS,560
8760,1398,2026-04-08,Login,iOS,475
8761,1315,2025-11-14,Deposit,iOS,471
8762,1366,2026-05-02,Login,Web,570
8763,1462,2026-02-06,Login,iOS,427
8764,1161,2026-01-07,Deposit,iOS,224
8765,1420,2026-04-24,View_Portfolio,iOS,492
8766,1119,2026-02-20,Login,Android,206
8767,1423,2025-08-26,Login,Android,227
8768,1376,2026-01-21,Login,Android,147
8769,1332,2026-02-13,Withdrawal,Android,489
8770,1173,2026-03-22,View_Portfolio,iOS,353
8771,1153,2026-01-14,Login,Web,301
8772,1399,2025-11-01,View_Portfolio,iOS,566
8773,1020,2026-03-04,Deposit,iOS,345
8774,1034,2026-04-24,Deposit,Android,531
8775,1314,2026-04-23,Login,iOS,363
8776,1060,2025-08-25,Login,Android,387
8777,1462,2025-09-29,View_Statement,iOS,407
8778,1158,2026-04-18,View_Statement,iOS,206
8779,1364,2026-03-13,Deposit,iOS,539
8780,1397,2026-04-30,Deposit,Android,447
8781,1206,2025-09-15,Login,iOS,273
8782,1093,2026-01-18,View_Statement,Android,360
8783,1218,2026-02-10,View_Portfolio,Android,581
8784,1323,2026-02-16,Login,Android,347
8785,1089,2026-01-05,View_Portfolio,iOS,150
8786,1475,2026-04-23,Login,iOS,238
8787,1173,2026-03-25,Login,Web,148
8788,1040,2026-04-29,View_Portfolio,iOS,268
8789,1464,2026-02-22,Deposit,Web,593
8790,1422,2025-12-09,Deposit,iOS,239
8791,1203,2026-04-28,Deposit,iOS,534
8792,1221,2025-09-13,Login,iOS,570
8793,1047,2026-04-12,Login,iOS,369
8794,1243,2026-02-17,Deposit,Android,88
8795,1088,2026-03-02,Login,Android,328
8796,1157,2026-04-04,Deposit,iOS,464
8797,1162,2026-01-02,Deposit,Web,507
8798,1395,2026-04-26,View_Statement,Android,394
8799,1020,2026-04-11,Login,iOS,68
8800,1148,2025-07-16,Deposit,iOS,86
8801,1201,2026-02-24,View_Statement,iOS,263
8802,1312,2026-04-23,Login,Android,66
8803,1151,2026-03-08,View_Portfolio,Android,72
8804,1100,2025-11-10,Login,iOS,459
8805,1247,2025-10-03,View_Portfolio,Android,415
8806,1113,2026-04-10,Deposit,Web,17
8807,1219,2025-10-26,View_Statement,Android,564
8808,1344,2026-02-07,Login,Android,162
8809,1360,2026-02-20,Withdrawal,iOS,469
8810,1025,2026-05-01,Withdrawal,iOS,462
8811,1473,2026-04-27,Withdrawal,Web,36
8812,1496,2026-01-12,Login,Android,257
8813,1289,2026-02-16,Login,Android,180
8814,1415,2025-10-06,Login,iOS,191
8815,1458,2026-04-27,Login,Android,575
8816,1103,2026-02-24,Withdrawal,Android,445
8817,1079,2026-04-20,Login,Android,339
8818,1385,2026-01-04,Withdrawal,Android,284
8819,1438,2026-04-22,Deposit,Web,103
8820,1016,2026-01-11,Login,iOS,215
8821,1341,2026-04-06,Login,iOS,67
8822,1059,2026-03-19,Login,Web,41
8823,1194,2026-03-16,Deposit,iOS,570
8824,1125,2026-05-01,Deposit,Web,55
8825,1387,2025-11-09,Deposit,iOS,198
8826,1399,2025-10-12,View_Statement,Android,541
8827,1032,2026-01-01,Login,Web,468
8828,1178,2026-04-23,View_Portfolio,Android,36
8829,1367,2026-03-19,Withdrawal,Android,258
8830,1219,2025-11-01,Login,iOS,58
8831,1100,2025-10-19,View_Statement,iOS,538
8832,1483,2026-04-15,View_Statement,Web,140
8833,1444,2026-01-23,Login,Android,191
8834,1103,2026-04-18,Deposit,iOS,145
8835,1472,2026-02-05,View_Portfolio,Android,576
8836,1372,2025-07-28,Deposit,iOS,435
8837,1118,2025-08-28,View_Portfolio,Android,330
8838,1243,2026-04-01,Login,iOS,14
8839,1119,2025-10-06,Login,iOS,380
8840,1392,2025-06-22,Login,iOS,496
8841,1007,2025-10-28,Deposit,Android,142
8842,1388,2026-02-03,View_Portfolio,Android,43
8843,1478,2026-03-11,Deposit,Android,10
8844,1010,2026-05-04,Deposit,iOS,19
8845,1316,2025-12-19,Login,iOS,529
8846,1281,2025-10-17,Login,iOS,102
8847,1042,2026-02-26,View_Portfolio,Web,443
8848,1047,2026-04-12,Deposit,Web,326
8849,1096,2025-11-25,View_Statement,Android,558
8850,1246,2026-04-18,Deposit,iOS,222
8851,1224,2025-12-01,Deposit,Android,40
8852,1114,2026-03-09,View_Statement,iOS,119
8853,1032,2025-10-19,Login,Android,161
8854,1330,2026-03-31,Login,Android,370
8855,1457,2026-01-06,Deposit,iOS,350
8856,1153,2025-09-13,Deposit,Android,510
8857,1217,2026-03-05,Deposit,iOS,460
8858,1489,2026-05-01,Login,iOS,489
8859,1246,2026-04-12,View_Statement,iOS,199
8860,1272,2026-05-04,Withdrawal,Android,60
8861,1433,2026-05-02,Login,iOS,408
8862,1400,2025-11-05,Login,iOS,427
8863,1350,2026-04-30,View_Portfolio,Web,457
8864,1422,2026-03-29,Login,Web,85
8865,1261,2026-04-12,Deposit,Android,262
8866,1007,2025-09-19,Login,Android,587
8867,1205,2025-11-29,Login,Web,350
8868,1264,2025-11-19,Deposit,Android,544
8869,1289,2026-03-20,Withdrawal,iOS,36
8870,1318,2025-12-09,Login,iOS,326
8871,1202,2025-08-14,View_Statement,Android,129
8872,1116,2026-02-18,Login,Android,166
8873,1212,2026-02-23,View_Portfolio,Web,568
8874,1160,2026-01-22,Login,Android,303
8875,1477,2025-08-24,View_Portfolio,Android,81
8876,1129,2025-08-20,View_Statement,iOS,582
8877,1347,2025-12-30,Login,Android,542
8878,1148,2026-02-11,Deposit,iOS,323
8879,1311,2025-10-23,Login,iOS,155
8880,1447,2025-11-30,Withdrawal,Android,53
8881,1078,2025-08-15,View_Portfolio,iOS,81
8882,1463,2026-04-18,Login,Android,189
8883,1262,2025-10-31,Login,Android,353
8884,1052,2026-03-19,Login,iOS,530
8885,1258,2026-01-24,Login,iOS,486
8886,1221,2025-11-01,Login,iOS,54
8887,1039,2025-12-25,Login,iOS,205
8888,1248,2026-03-27,Login,iOS,314
8889,1377,2026-03-20,View_Statement,iOS,139
8890,1288,2025-09-19,Login,Web,597
8891,1254,2025-06-30,Login,Android,213
8892,1116,2026-04-04,Login,iOS,353
8893,1435,2026-04-08,View_Statement,Web,581
8894,1197,2026-01-16,View_Portfolio,Android,324
8895,1214,2026-02-26,Login,iOS,34
8896,1092,2026-04-30,View_Portfolio,Android,409
8897,1032,2025-11-20,View_Portfolio,iOS,458
8898,1093,2025-12-19,View_Statement,Android,263
8899,1232,2026-03-20,View_Portfolio,Android,425
8900,1131,2025-11-14,Login,iOS,441
8901,1318,2025-11-25,Deposit,Web,241
8902,1223,2026-02-24,Withdrawal,iOS,508
8903,1013,2026-03-16,View_Statement,Android,129
8904,1326,2026-04-29,Login,Web,61
8905,1021,2026-03-02,Login,iOS,105
8906,1445,2025-11-21,Deposit,Android,583
8907,1014,2025-10-10,Deposit,Web,382
8908,1345,2026-04-05,Deposit,Web,193
8909,1327,2026-04-15,Login,Android,518
8910,1107,2025-10-21,View_Statement,iOS,311
8911,1406,2026-03-17,View_Portfolio,iOS,48
8912,1128,2025-09-17,Withdrawal,iOS,560
8913,1032,2026-03-15,Deposit,Android,228
8914,1169,2026-03-08,View_Portfolio,iOS,501
8915,1288,2025-07-06,Login,Web,200
8916,1426,2026-05-03,Login,iOS,258
8917,1436,2025-09-10,View_Statement,iOS,420
8918,1478,2026-03-23,Deposit,iOS,566
8919,1081,2026-04-16,Login,iOS,408
8920,1488,2026-02-26,View_Statement,iOS,95
8921,1182,2026-04-23,View_Statement,iOS,308
8922,1358,2026-04-28,View_Portfolio,iOS,584
8923,1190,2026-04-15,Login,iOS,385
8924,1255,2025-11-15,Login,Android,71
8925,1341,2026-01-21,Deposit,iOS,242
8926,1474,2026-04-09,Deposit,Android,343
8927,1299,2026-02-21,View_Statement,iOS,139
8928,1387,2025-12-15,View_Statement,iOS,258
8929,1166,2025-09-18,View_Statement,Android,12
8930,1465,2026-04-14,Login,iOS,310
8931,1256,2026-01-07,View_Portfolio,iOS,407
8932,1423,2025-09-10,View_Portfolio,Android,12
8933,1198,2025-10-04,Login,iOS,445
8934,1213,2026-05-03,Login,iOS,582
8935,1045,2026-02-27,Withdrawal,iOS,416
8936,1302,2026-03-08,Login,iOS,406
8937,1371,2025-08-19,View_Statement,iOS,582
8938,1360,2026-04-06,Login,iOS,517
8939,1013,2026-04-14,Deposit,iOS,437
8940,1052,2026-01-29,View_Statement,iOS,19
8941,1265,2025-12-10,View_Statement,iOS,426
8942,1441,2025-09-25,View_Portfolio,Android,254
8943,1325,2026-01-22,View_Portfolio,Web,28
8944,1043,2026-01-10,View_Statement,iOS,71
8945,1007,2025-10-10,View_Statement,iOS,552
8946,1230,2026-02-25,Deposit,Android,412
8947,1044,2026-04-07,Withdrawal,Android,51
8948,1172,2025-05-17,Deposit,Android,228
8949,1102,2026-03-13,Deposit,iOS,276
8950,1223,2025-12-16,View_Portfolio,Android,248
8951,1068,2025-10-12,Withdrawal,iOS,305
8952,1122,2026-04-15,View_Portfolio,iOS,474
8953,1077,2026-01-15,Login,Android,379
8954,1300,2026-05-01,Deposit,iOS,432
8955,1463,2026-01-10,Login,iOS,499
8956,1296,2025-07-12,Deposit,Web,352
8957,1205,2025-10-24,Deposit,Android,111
8958,1427,2026-01-06,View_Portfolio,Android,296
8959,1491,2026-04-08,Login,iOS,56
8960,1318,2025-09-17,Login,iOS,57
8961,1171,2025-12-01,View_Statement,iOS,396
8962,1218,2026-04-11,View_Statement,Android,310
8963,1403,2026-02-21,Login,iOS,187
8964,1305,2025-09-13,Login,iOS,300
8965,1193,2026-04-19,Login,Android,45
8966,1333,2025-07-04,View_Portfolio,Android,419
8967,1153,2025-11-07,Withdrawal,Web,136
8968,1468,2026-04-20,Deposit,iOS,573
8969,1041,2026-01-18,Withdrawal,iOS,289
8970,1023,2026-04-22,Deposit,Web,271
8971,1186,2026-04-23,Login,Android,317
8972,1216,2025-12-23,View_Portfolio,iOS,37
8973,1043,2025-12-08,View_Portfolio,Android,54
8974,1361,2026-04-11,View_Portfolio,iOS,599
8975,1113,2026-04-07,View_Statement,iOS,560
8976,1231,2025-12-09,Withdrawal,iOS,478
8977,1424,2025-12-31,Login,iOS,258
8978,1414,2026-04-09,Login,iOS,517
8979,1418,2025-08-26,Withdrawal,iOS,171
8980,1110,2026-04-25,Login,iOS,464
8981,1138,2026-04-27,Login,iOS,254
8982,1105,2025-07-27,Login,Android,138
8983,1316,2026-03-29,View_Statement,iOS,107
8984,1385,2025-12-19,Login,Web,123
8985,1140,2025-06-20,Login,Android,343
8986,1430,2026-04-06,View_Statement,Android,225
8987,1255,2026-03-21,Deposit,iOS,414
8988,1499,2025-08-05,Login,iOS,392
8989,1349,2026-04-13,View_Portfolio,iOS,467
8990,1075,2025-09-14,Login,iOS,150
8991,1233,2025-07-31,View_Portfolio,iOS,567
8992,1401,2025-11-07,Deposit,iOS,385
8993,1212,2026-02-26,Login,Android,42
8994,1058,2025-08-28,View_Portfolio,iOS,562
8995,1038,2026-02-09,Deposit,Android,522
8996,1262,2026-01-31,Deposit,iOS,274
8997,1446,2026-01-08,View_Portfolio,Android,196
8998,1212,2026-03-14,Login,iOS,130
8999,1458,2026-04-24,Login,iOS,97
9000,1138,2026-02-21,View_Statement,iOS,547
9001,1479,2026-05-01,Deposit,Android,560
9002,1282,2026-04-30,Deposit,iOS,382
9003,1058,2025-09-04,Login,iOS,159
9004,1273,2026-03-17,Deposit,iOS,362
9005,1053,2026-02-16,Deposit,Android,489
9006,1206,2025-10-06,Login,iOS,479
9007,1005,2026-04-20,Login,Android,473
9008,1323,2025-10-23,Deposit,iOS,364
9009,1107,2026-04-29,Login,iOS,354
9010,1243,2026-05-02,Deposit,Android,546
9011,1148,2025-12-01,Withdrawal,iOS,378
9012,1179,2026-01-09,Login,Android,132
9013,1174,2026-03-23,Withdrawal,iOS,446
9014,1463,2025-11-15,Login,iOS,275
9015,1323,2026-01-02,View_Statement,Android,411
9016,1387,2026-01-30,View_Statement,Web,118
9017,1407,2026-04-20,View_Portfolio,iOS,550
9018,1393,2026-03-14,Login,Android,323
9019,1139,2026-05-03,View_Statement,Android,77
9020,1175,2026-03-07,View_Statement,Android,88
9021,1253,2026-04-23,Deposit,Web,22
9022,1433,2026-04-19,Deposit,Android,187
9023,1250,2026-05-04,Login,Android,62
9024,1428,2026-03-31,Login,iOS,65
9025,1369,2025-09-06,Deposit,iOS,334
9026,1489,2026-05-02,Deposit,Android,64
9027,1397,2026-04-26,Login,Android,427
9028,1136,2026-04-20,Login,Android,590
9029,1447,2026-01-04,View_Portfolio,iOS,579
9030,1022,2026-04-10,Deposit,Android,144
9031,1038,2026-04-26,Deposit,iOS,66
9032,1027,2025-08-08,Withdrawal,Web,320
9033,1282,2026-03-28,Deposit,iOS,544
9034,1279,2026-04-19,Login,iOS,163
9035,1120,2026-03-07,Deposit,iOS,596
9036,1253,2026-05-01,Login,iOS,442
9037,1359,2025-12-13,View_Portfolio,Web,598
9038,1479,2026-05-02,Login,Android,573
9039,1477,2025-09-11,Login,Android,459
9040,1065,2026-04-19,Deposit,iOS,281
9041,1074,2026-01-09,Withdrawal,iOS,261
9042,1303,2026-04-16,Withdrawal,Android,82
9043,1317,2026-02-04,Login,Android,315
9044,1174,2026-02-18,Deposit,Web,505
9045,1388,2025-12-03,Login,Android,65
9046,1415,2026-02-18,View_Portfolio,iOS,212
9047,1260,2026-02-03,Login,Web,229
9048,1285,2026-03-17,View_Portfolio,Web,149
9049,1073,2025-07-20,View_Statement,Web,561
9050,1079,2025-12-20,View_Statement,Android,557
9051,1044,2026-02-03,View_Portfolio,iOS,443
9052,1233,2025-10-02,Login,iOS,560
9053,1003,2026-04-23,Deposit,Android,399
9054,1443,2026-03-24,Login,iOS,330
9055,1079,2026-02-27,Login,Web,498
9056,1377,2026-04-16,Login,iOS,533
9057,1181,2026-01-02,Deposit,iOS,263
9058,1139,2026-05-03,Deposit,iOS,522
9059,1390,2026-04-13,View_Statement,iOS,93
9060,1303,2026-04-26,Deposit,Android,173
9061,1007,2025-08-07,Deposit,Android,441
9062,1371,2025-10-03,Deposit,iOS,518
9063,1366,2026-03-12,View_Portfolio,Android,182
9064,1324,2026-01-19,View_Statement,iOS,157
9065,1213,2026-04-30,Deposit,iOS,337
9066,1001,2026-04-17,Login,Android,148
9067,1184,2026-02-07,Login,Android,449
9068,1251,2026-04-09,Withdrawal,Web,551
9069,1215,2026-01-11,Login,iOS,69
9070,1077,2025-06-19,View_Portfolio,iOS,189
9071,1043,2025-12-25,Withdrawal,Web,29
9072,1412,2025-12-08,Withdrawal,iOS,119
9073,1157,2026-04-22,View_Portfolio,iOS,295
9074,1018,2026-02-03,View_Portfolio,Web,310
9075,1343,2025-12-11,Deposit,Android,213
9076,1220,2026-03-28,Login,iOS,277
9077,1073,2025-07-19,Deposit,Android,381
9078,1190,2026-04-30,Deposit,Android,75
9079,1363,2026-01-23,View_Statement,Web,224
9080,1262,2025-12-01,Withdrawal,iOS,278
9081,1144,2026-03-27,Deposit,Android,539
9082,1485,2026-04-21,Deposit,Web,156
9083,1129,2025-09-08,Login,iOS,164
9084,1278,2025-12-15,Deposit,iOS,510
9085,1302,2026-03-04,Login,iOS,39
9086,1190,2026-04-22,Login,Android,470
9087,1151,2026-01-28,Login,Android,452
9088,1405,2025-10-19,Deposit,iOS,145
9089,1307,2026-02-18,View_Portfolio,iOS,584
9090,1384,2026-03-14,View_Portfolio,Android,157
9091,1095,2026-04-13,Login,iOS,156
9092,1038,2026-01-14,Login,iOS,303
9093,1156,2026-05-01,Deposit,Android,466
9094,1300,2026-04-21,Login,iOS,315
9095,1347,2025-07-15,Login,Android,399
9096,1423,2025-10-03,Deposit,iOS,35
9097,1426,2026-04-05,Login,iOS,109
9098,1042,2026-01-03,Login,iOS,541
9099,1316,2026-02-15,Deposit,Android,370
9100,1126,2026-03-12,Deposit,Web,113
9101,1313,2026-04-24,Withdrawal,Android,420
9102,1077,2026-01-20,Login,iOS,30
9103,1096,2025-12-03,Login,Android,212
9104,1263,2026-02-14,Login,Android,476
9105,1307,2025-11-20,Login,Web,99
9106,1225,2025-07-30,Login,iOS,80
9107,1111,2026-01-09,Login,iOS,377
9108,1238,2026-01-24,Deposit,iOS,161
9109,1205,2026-01-05,Withdrawal,iOS,48
9110,1288,2025-10-05,Login,Android,93
9111,1263,2025-10-03,Login,iOS,214
9112,1076,2026-04-11,Deposit,iOS,578
9113,1424,2025-11-06,Withdrawal,iOS,325
9114,1143,2026-01-03,Login,iOS,160
9115,1315,2025-12-07,Login,iOS,86
9116,1369,2025-09-11,Deposit,iOS,431
9117,1085,2026-02-28,Login,Android,323
9118,1396,2026-03-09,Deposit,Web,173
9119,1252,2026-02-04,Withdrawal,iOS,577
9120,1333,2025-07-20,Withdrawal,Web,178
9121,1232,2026-01-10,Login,iOS,398
9122,1426,2025-12-22,View_Portfolio,Android,596
9123,1295,2026-02-26,View_Statement,Android,521
9124,1319,2025-05-24,Login,iOS,153
9125,1130,2026-04-02,Login,Android,341
9126,1285,2026-03-15,Withdrawal,Web,168
9127,1317,2026-04-19,Withdrawal,Web,209
9128,1496,2025-08-14,Deposit,Android,278
9129,1029,2026-05-04,View_Statement,Android,160
9130,1228,2025-12-23,Login,iOS,270
9131,1294,2026-04-14,Deposit,iOS,268
9132,1007,2025-08-09,Login,iOS,462
9133,1030,2025-08-12,Login,Android,307
9134,1215,2025-12-13,Login,iOS,290
9135,1115,2025-12-27,Deposit,Android,84
9136,1476,2026-03-07,Deposit,iOS,135
9137,1440,2026-01-03,Login,Android,447
9138,1215,2026-02-09,Deposit,Android,432
9139,1164,2025-11-20,Deposit,Android,325
9140,1170,2026-02-21,Login,Android,390
9141,1221,2025-09-10,Login,Android,55
9142,1260,2026-03-16,Login,Android,454
9143,1212,2026-03-18,Deposit,iOS,439
9144,1261,2026-04-12,Withdrawal,Android,347
9145,1302,2026-02-21,Deposit,iOS,474
9146,1331,2025-12-21,Login,Android,586
9147,1130,2026-02-17,View_Statement,iOS,96
9148,1105,2026-04-07,Deposit,Web,362
9149,1054,2026-04-25,View_Portfolio,Android,277
9150,1108,2026-04-18,Login,iOS,231
9151,1472,2026-04-02,Deposit,iOS,368
9152,1315,2026-01-08,Deposit,Android,244
9153,1289,2026-01-11,View_Portfolio,iOS,86
9154,1255,2026-03-09,Deposit,Android,453
9155,1278,2025-09-17,Login,iOS,414
9156,1047,2026-04-24,Login,Android,134
9157,1134,2026-03-23,View_Statement,iOS,520
9158,1024,2026-02-20,Login,iOS,219
9159,1477,2025-08-12,Login,Android,507
9160,1433,2026-04-17,Login,iOS,518
9161,1480,2026-03-17,Login,Web,179
9162,1117,2026-04-12,Login,iOS,311
9163,1239,2026-04-28,Withdrawal,iOS,416
9164,1478,2026-03-15,Deposit,Android,446
9165,1494,2026-04-01,Login,Web,586
9166,1382,2026-04-30,View_Statement,Web,432
9167,1307,2025-12-03,Withdrawal,iOS,201
9168,1374,2026-04-19,Withdrawal,iOS,412
9169,1041,2025-12-08,Deposit,Web,13
9170,1250,2026-05-03,Deposit,iOS,16
9171,1323,2025-05-08,Login,Android,422
9172,1089,2026-03-30,View_Portfolio,iOS,496
9173,1092,2026-03-08,View_Statement,iOS,262
9174,1377,2025-12-25,Login,Web,310
9175,1463,2025-12-18,View_Portfolio,Android,466
9176,1081,2026-01-24,Deposit,Android,270
9177,1130,2026-03-28,Login,iOS,584
9178,1091,2025-10-31,View_Statement,iOS,339
9179,1100,2025-11-03,Login,iOS,180
9180,1078,2025-08-31,Login,Web,154
9181,1043,2025-12-13,View_Portfolio,Android,248
9182,1123,2026-04-03,Deposit,iOS,555
9183,1288,2025-12-28,Deposit,iOS,258
9184,1396,2026-04-20,Withdrawal,Android,437
9185,1023,2026-04-24,Login,iOS,496
9186,1144,2026-03-03,Login,iOS,417
9187,1428,2026-04-11,View_Statement,Android,139
9188,1258,2026-01-25,Login,iOS,120
9189,1007,2025-10-31,Deposit,iOS,309
9190,1277,2026-03-18,Login,Web,579
9191,1186,2026-03-17,View_Portfolio,Android,13
9192,1095,2026-04-22,View_Statement,Android,128
9193,1407,2026-04-22,Login,Android,368
9194,1382,2026-04-06,Deposit,iOS,89
9195,1444,2026-01-14,View_Portfolio,Android,31
9196,1377,2026-01-21,View_Portfolio,iOS,218
9197,1025,2026-03-30,Deposit,Web,508
9198,1291,2026-05-04,Login,iOS,195
9199,1227,2026-02-06,Login,Web,296
9200,1173,2026-04-20,View_Portfolio,Android,251
9201,1135,2026-04-02,View_Statement,iOS,334
9202,1453,2025-09-09,Deposit,iOS,191
9203,1288,2025-09-13,Login,iOS,263
9204,1309,2026-02-10,Login,iOS,228
9205,1069,2026-01-13,View_Statement,Android,439
9206,1281,2026-01-23,Deposit,Android,407
9207,1351,2026-03-27,Withdrawal,Android,141
9208,1468,2026-03-08,Withdrawal,iOS,499
9209,1342,2025-09-23,View_Portfolio,iOS,205
9210,1358,2026-04-18,Login,Android,588
9211,1333,2025-07-20,Deposit,Android,272
9212,1231,2026-03-13,View_Statement,iOS,304
9213,1386,2025-12-20,Deposit,iOS,301
9214,1342,2025-12-26,Login,iOS,60
9215,1317,2026-04-12,Login,iOS,301
9216,1393,2025-07-25,Login,Android,120
9217,1307,2025-12-25,View_Statement,iOS,509
9218,1258,2025-11-27,Login,Web,297
9219,1173,2026-04-01,View_Portfolio,iOS,215
9220,1032,2026-04-29,Login,iOS,429
9221,1200,2026-01-02,Login,iOS,367
9222,1080,2025-07-12,View_Portfolio,iOS,137
9223,1353,2025-11-08,View_Portfolio,Android,312
9224,1075,2025-12-30,Login,Web,325
9225,1416,2026-01-05,Login,iOS,521
9226,1264,2026-05-01,Deposit,iOS,399
9227,1480,2026-03-02,Login,Web,125
9228,1085,2026-02-19,View_Statement,iOS,199
9229,1217,2025-10-20,Login,Android,372
9230,1121,2025-10-26,Deposit,Android,514
9231,1020,2026-03-20,Login,iOS,186
9232,1449,2026-03-23,Login,iOS,21
9233,1149,2026-04-05,Deposit,Android,593
9234,1007,2025-09-11,Login,Android,380
9235,1377,2026-03-07,Deposit,iOS,207
9236,1378,2026-05-02,View_Portfolio,iOS,118
9237,1473,2026-03-07,Login,Android,96
9238,1393,2026-02-02,Deposit,Android,98
9239,1086,2026-01-21,View_Portfolio,Android,310
9240,1386,2025-10-13,Deposit,iOS,391
9241,1147,2026-02-25,View_Statement,Web,493
9242,1316,2025-12-08,Login,iOS,565
9243,1454,2025-11-28,Login,iOS,123
9244,1187,2025-12-24,Login,iOS,300
9245,1325,2025-08-26,View_Statement,Android,258
9246,1301,2025-12-06,Login,iOS,137
9247,1318,2025-10-10,Login,Web,594
9248,1394,2026-04-22,View_Portfolio,Android,155
9249,1379,2026-03-24,View_Statement,Android,190
9250,1193,2026-04-17,View_Statement,Android,111
9251,1282,2026-03-16,Deposit,iOS,416
9252,1474,2026-04-25,Withdrawal,Android,315
9253,1188,2026-01-13,Login,Web,304
9254,1018,2026-01-19,Deposit,iOS,41
9255,1315,2025-07-17,Login,Android,249
9256,1149,2026-04-08,Withdrawal,Android,124
9257,1046,2026-02-18,Login,Android,97
9258,1012,2025-11-26,View_Portfolio,iOS,534
9259,1230,2026-05-01,Login,iOS,362
9260,1462,2025-10-13,Deposit,iOS,21
9261,1113,2026-04-24,Deposit,iOS,426
9262,1160,2026-02-10,Login,Web,151
9263,1423,2025-07-25,Login,iOS,22
9264,1227,2026-04-01,Login,Android,70
9265,1465,2026-04-13,View_Statement,iOS,328
9266,1183,2026-04-21,View_Statement,iOS,356
9267,1055,2026-03-02,Login,iOS,241
9268,1266,2026-01-21,Login,Android,194
9269,1035,2025-12-21,Deposit,Android,376
9270,1080,2025-10-21,Deposit,iOS,281
9271,1006,2025-09-06,Login,Android,48
9272,1127,2026-01-21,View_Statement,Web,488
9273,1068,2025-09-25,View_Statement,iOS,227
9274,1190,2026-04-23,Login,Web,32
9275,1244,2025-12-09,Withdrawal,iOS,387
9276,1009,2026-03-18,Login,Web,385
9277,1157,2026-03-30,Deposit,Web,121
9278,1071,2025-10-10,View_Portfolio,iOS,322
9279,1464,2026-03-30,Deposit,Android,175
9280,1134,2026-04-03,Deposit,Android,526
9281,1300,2026-05-02,View_Statement,iOS,217
9282,1320,2026-04-17,Withdrawal,Web,57
9283,1249,2026-03-28,Login,Android,562
9284,1323,2025-09-27,Login,iOS,188
9285,1044,2026-02-06,View_Portfolio,iOS,46
9286,1116,2026-03-27,Login,Android,158
9287,1462,2025-09-10,Login,iOS,401
9288,1398,2026-04-17,View_Portfolio,iOS,215
9289,1393,2026-01-12,Login,Web,146
9290,1228,2026-02-20,Withdrawal,Android,405
9291,1407,2026-04-20,Login,Android,546
9292,1057,2026-04-06,View_Portfolio,iOS,183
9293,1244,2026-01-15,View_Portfolio,iOS,235
9294,1057,2026-03-11,View_Statement,iOS,547
9295,1143,2025-10-17,Login,Android,263
9296,1192,2025-12-11,Deposit,iOS,127
9297,1007,2025-10-06,Deposit,iOS,162
9298,1404,2026-02-27,View_Statement,Web,433
9299,1448,2026-03-01,Login,Android,169
9300,1275,2026-03-10,Login,Android,71
9301,1134,2026-04-03,Login,iOS,38
9302,1435,2026-04-20,Deposit,iOS,107
9303,1039,2026-03-09,Withdrawal,iOS,28
9304,1193,2026-04-27,Withdrawal,Web,187
9305,1327,2026-01-11,Login,iOS,335
9306,1483,2026-03-02,View_Portfolio,Android,351
9307,1025,2026-04-01,Withdrawal,iOS,299
9308,1102,2026-01-19,Deposit,Android,178
9309,1151,2026-02-20,Deposit,iOS,302
9310,1217,2025-10-20,View_Portfolio,iOS,77
9311,1230,2026-03-27,Login,iOS,341
9312,1442,2025-08-14,View_Statement,iOS,60
